event_date,reserved_at,canceled_at,checked_at,status,customer_id,customer_types
2026-07-01,2026-07-01 09:03:57.806-03,NULL,2026-07-01 12:22:23.674-03,used,231,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:59:48.834-03,NULL,2026-07-01 12:22:26.484-03,used,232,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:59:27.023-03,NULL,2026-07-01 12:22:30.278-03,used,233,Estudiante de Grado
2026-07-01,2026-07-01 08:42:50.56-03,NULL,2026-07-01 12:22:33.174-03,used,234,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:43:49.606-03,NULL,2026-07-01 12:22:35.481-03,used,235,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:10:50.069-03,NULL,2026-07-01 12:22:37.647-03,used,236,Estudiante de Grado
2026-07-01,2026-07-01 09:12:04.533-03,NULL,2026-07-01 12:22:40.17-03,used,237,Estudiante de Grado
2026-07-01,2026-07-01 10:58:21.715-03,NULL,2026-07-01 12:22:45.893-03,used,238,Estudiante de Grado
2026-07-01,2026-07-01 10:52:20.632-03,NULL,2026-07-01 12:22:56.162-03,used,239,Estudiante de Grado
2026-07-01,2026-07-01 10:52:55.29-03,NULL,2026-07-01 12:23:01.241-03,used,240,Estudiante de Grado
2026-07-01,2026-07-01 08:42:18.218-03,NULL,2026-07-01 12:23:04.278-03,used,241,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:00:12.651-03,NULL,2026-07-01 12:23:07.79-03,used,242,Estudiante de Grado
2026-07-01,2026-07-01 08:01:07.991-03,NULL,2026-07-01 12:23:11.434-03,used,243,Estudiante de Grado
2026-07-01,2026-07-01 08:00:19.772-03,NULL,2026-07-01 12:23:14.145-03,used,244,Estudiante de Grado
2026-07-01,2026-07-01 08:27:29.923-03,NULL,2026-07-01 12:23:23.443-03,used,245,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:00:44.847-03,NULL,2026-07-01 12:23:26.31-03,used,246,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:47:01.39-03,NULL,2026-07-01 12:23:31.162-03,used,247,Estudiante de Grado
2026-07-01,2026-07-01 08:39:45.933-03,NULL,2026-07-01 12:23:37.201-03,used,248,Estudiante de Grado
2026-07-01,2026-07-01 09:03:58.222-03,NULL,2026-07-01 12:23:50.95-03,used,249,Estudiante de Grado
2026-07-01,2026-07-01 08:49:02.563-03,NULL,2026-07-01 12:23:55.797-03,used,250,Estudiante de Grado
2026-07-01,2026-07-01 08:12:08.116-03,NULL,2026-07-01 12:23:58.194-03,used,251,Estudiante de Grado
2026-07-01,2026-07-01 10:09:42.661-03,NULL,2026-07-01 12:24:01.049-03,used,252,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:51:23.988-03,NULL,2026-07-01 12:24:04.022-03,used,253,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:01:02.913-03,NULL,2026-07-01 12:24:07.956-03,used,254,Estudiante de Grado
2026-07-01,2026-07-01 10:55:50.581-03,NULL,2026-07-01 12:24:11.9-03,used,255,Estudiante de Grado
2026-07-01,2026-07-01 08:33:51.385-03,NULL,2026-07-01 12:24:23.738-03,used,256,Estudiante de Grado
2026-07-01,2026-07-01 08:03:08.217-03,NULL,2026-07-01 12:24:28.95-03,used,257,Estudiante de Grado
2026-07-01,2026-07-01 08:27:59.338-03,NULL,2026-07-01 12:24:49.735-03,used,258,Estudiante de Grado
2026-07-01,2026-07-01 09:09:45.198-03,NULL,2026-07-01 12:24:53.839-03,used,259,Estudiante de Grado
2026-07-01,2026-07-01 09:30:57.482-03,NULL,2026-07-01 12:24:57.741-03,used,260,Becas Nutrirse Vianda sin TACC
2026-07-01,2026-07-01 10:08:57.938-03,NULL,2026-07-01 12:25:02.302-03,used,261,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:08:24.561-03,NULL,2026-07-01 12:25:05.665-03,used,262,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:44:38.83-03,NULL,2026-07-01 12:25:08.313-03,used,263,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:26:40.133-03,NULL,2026-07-01 12:25:13.647-03,used,264,Estudiante de Grado
2026-07-01,2026-07-01 08:36:12.092-03,NULL,2026-07-01 12:25:16.162-03,used,265,Estudiante de Grado
2026-07-01,2026-07-01 08:01:51.324-03,NULL,2026-07-01 12:25:19.671-03,used,266,Estudiante de Grado
2026-07-01,2026-07-01 08:02:49.708-03,NULL,2026-07-01 12:25:24.461-03,used,267,Estudiante de Grado
2026-07-01,2026-07-01 08:04:16.291-03,NULL,2026-07-01 12:25:28.577-03,used,268,Estudiante de Grado
2026-07-01,2026-07-01 09:15:37.318-03,NULL,2026-07-01 12:25:48.047-03,used,269,Estudiante de Grado
2026-07-01,2026-07-01 09:11:31.969-03,NULL,2026-07-01 12:25:51.392-03,used,270,Estudiante de Grado
2026-07-01,2026-07-01 09:18:29.256-03,NULL,2026-07-01 12:25:55.756-03,used,271,Estudiante de Grado
2026-07-01,2026-07-01 09:18:18.274-03,NULL,2026-07-01 12:25:59.333-03,used,272,Estudiante de Grado
2026-07-01,2026-07-01 08:40:53.417-03,NULL,2026-07-01 12:26:02.645-03,used,273,Estudiante de Grado
2026-07-01,2026-07-01 08:01:59.58-03,NULL,2026-07-01 12:26:07.115-03,used,274,Estudiante de Grado
2026-07-01,2026-07-01 08:00:19.752-03,NULL,2026-07-01 12:26:12.545-03,used,275,Estudiante de Grado
2026-07-01,2026-07-01 08:27:39.928-03,NULL,2026-07-01 12:26:16.591-03,used,276,Estudiante de Grado
2026-07-01,2026-07-01 08:01:45.931-03,NULL,2026-07-01 12:26:32.24-03,used,277,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:00:28.781-03,NULL,2026-07-01 12:26:39.291-03,used,278,Estudiante de Grado
2026-07-01,2026-07-01 08:05:35.786-03,NULL,2026-07-01 12:26:41.906-03,used,279,Estudiante de Grado
2026-07-01,2026-07-01 08:01:01.925-03,NULL,2026-07-01 12:26:46.315-03,used,280,Estudiante de Grado
2026-07-01,2026-07-01 10:16:19.32-03,NULL,2026-07-01 12:27:01.638-03,used,281,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:28:13.931-03,NULL,2026-07-01 12:27:05.082-03,used,282,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:33:43.732-03,NULL,2026-07-01 12:27:12.137-03,used,283,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:24:27.529-03,NULL,2026-07-01 12:27:32.5-03,used,284,Estudiante de Grado
2026-07-01,2026-07-01 08:58:32.837-03,NULL,2026-07-01 12:27:36.226-03,used,285,Estudiante de Grado
2026-07-01,2026-07-01 09:40:28.339-03,NULL,2026-07-01 12:27:44.327-03,used,286,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:01:17.055-03,NULL,2026-07-01 12:27:47.543-03,used,287,Estudiante de Grado
2026-07-01,2026-07-01 08:50:34.502-03,NULL,2026-07-01 12:28:04.974-03,used,288,Estudiante de Grado
2026-07-01,2026-07-01 08:02:21.247-03,NULL,2026-07-01 12:28:07.728-03,used,289,Estudiante de Grado
2026-07-01,2026-07-01 08:11:52.907-03,NULL,2026-07-01 12:28:13.249-03,used,290,Estudiante de Grado
2026-07-01,2026-07-01 08:18:05.313-03,NULL,2026-07-01 12:28:20.756-03,used,291,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:04:50.137-03,NULL,2026-07-01 12:28:23.401-03,used,292,Estudiante de Grado
2026-07-01,2026-07-01 08:51:25.154-03,NULL,2026-07-01 12:28:26.35-03,used,293,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:26:44.03-03,NULL,2026-07-01 12:28:38.394-03,used,294,Estudiante de Grado
2026-07-01,2026-07-01 08:21:53.385-03,NULL,2026-07-01 12:28:44.89-03,used,295,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:59:36.989-03,NULL,2026-07-01 12:28:56.484-03,used,296,Estudiante de Grado
2026-07-01,2026-07-01 09:13:26.651-03,NULL,2026-07-01 12:29:01.227-03,used,297,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:51:44.022-03,NULL,2026-07-01 12:29:19.296-03,used,298,Estudiante de Grado
2026-07-01,2026-07-01 08:52:29.158-03,NULL,2026-07-01 12:29:23.76-03,used,299,Estudiante de Grado
2026-07-01,2026-07-01 08:05:56.34-03,NULL,2026-07-01 12:29:27.149-03,used,300,Becas Nodocentes
2026-07-01,2026-07-01 08:03:50.563-03,NULL,2026-07-01 12:29:30.894-03,used,301,Estudiante de Grado
2026-07-01,2026-07-01 10:56:22.441-03,NULL,2026-07-01 12:29:41.666-03,used,302,Estudiante de Grado
2026-07-01,2026-07-01 08:00:08.116-03,NULL,2026-07-01 12:29:46.367-03,used,303,Estudiante de Grado
2026-07-01,2026-07-01 09:28:29.919-03,NULL,2026-07-01 12:29:50.831-03,used,304,Estudiante de Grado
2026-07-01,2026-07-01 09:44:35.677-03,NULL,2026-07-01 12:30:03.484-03,used,305,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:14:38.67-03,NULL,2026-07-01 12:30:09.967-03,used,306,Estudiante de Grado
2026-07-01,2026-07-01 12:20:59.522-03,NULL,2026-07-01 12:30:12.202-03,used,307,Estudiante de Grado
2026-07-01,2026-07-01 08:45:26.408-03,NULL,2026-07-01 12:30:14.809-03,used,308,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:35:24.138-03,2026-07-01 08:35:17.727-03,2026-07-01 12:30:17.768-03,used,309,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:14:35.335-03,NULL,2026-07-01 12:30:19.987-03,used,310,Estudiante de Grado
2026-07-01,2026-07-01 08:36:17.09-03,NULL,2026-07-01 12:30:23.657-03,used,311,Estudiante de Grado
2026-07-01,2026-07-01 10:59:00.493-03,NULL,2026-07-01 12:30:26.7-03,used,312,Estudiante de Grado
2026-07-01,2026-07-01 08:08:38.084-03,NULL,2026-07-01 12:30:45.664-03,used,313,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:57:42.71-03,NULL,2026-07-01 12:30:49.417-03,used,314,Estudiante de Grado
2026-07-01,2026-07-01 10:57:45.349-03,NULL,2026-07-01 12:30:53.4-03,used,315,Estudiante de Grado
2026-07-01,2026-07-01 08:17:34.464-03,NULL,2026-07-01 12:31:00.469-03,used,316,Estudiante de Grado
2026-07-01,2026-07-01 08:21:22.112-03,NULL,2026-07-01 12:31:03.304-03,used,317,Estudiante de Grado
2026-07-01,2026-07-01 08:44:31.637-03,NULL,2026-07-01 12:31:07.281-03,used,318,Estudiante de Grado
2026-07-01,2026-07-01 09:10:14.887-03,NULL,2026-07-01 12:31:09.715-03,used,319,Estudiante de Grado
2026-07-01,2026-07-01 08:54:27.309-03,NULL,2026-07-01 12:31:11.975-03,used,320,Estudiante de Grado
2026-07-01,2026-07-01 08:07:44.307-03,NULL,2026-07-01 12:31:14.923-03,used,321,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:52:41.695-03,NULL,2026-07-01 12:31:19.375-03,used,322,Estudiante de Grado
2026-07-01,2026-07-01 08:42:57.492-03,NULL,2026-07-01 12:31:22.844-03,used,323,Estudiante de Grado
2026-07-01,2026-07-01 08:34:12.845-03,NULL,2026-07-01 12:31:36.434-03,used,324,Estudiante de Grado
2026-07-01,2026-07-01 09:09:39.248-03,NULL,2026-07-01 12:31:42.518-03,used,325,Estudiante de Grado
2026-07-01,2026-07-01 08:38:12.723-03,NULL,2026-07-01 12:31:48.236-03,used,326,Estudiante de Grado
2026-07-01,2026-07-01 08:41:01.816-03,NULL,2026-07-01 12:31:50.788-03,used,327,Estudiante de Grado
2026-07-01,2026-07-01 08:05:06.108-03,NULL,2026-07-01 12:31:54.962-03,used,328,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:57:44.193-03,NULL,2026-07-01 12:32:09.939-03,used,329,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:12:33.178-03,NULL,2026-07-01 12:32:15.21-03,used,330,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:27:29.759-03,NULL,2026-07-01 12:32:18.572-03,used,331,Estudiante de Grado
2026-07-01,2026-07-01 08:57:46.507-03,NULL,2026-07-01 12:32:25.391-03,used,332,Becas Nodocentes
2026-07-01,2026-07-01 08:08:16.242-03,NULL,2026-07-01 12:32:28.507-03,used,333,Estudiante de Grado
2026-07-01,2026-07-01 10:48:36.894-03,NULL,2026-07-01 12:32:31.185-03,used,334,Nodocente
2026-07-01,2026-07-01 08:30:10.145-03,NULL,2026-07-01 12:32:39.097-03,used,335,Estudiante de Grado
2026-07-01,2026-07-01 09:20:04.225-03,NULL,2026-07-01 12:32:54.228-03,used,336,Estudiante de Grado
2026-07-01,2026-07-01 08:21:33.794-03,NULL,2026-07-01 12:32:58.392-03,used,337,Estudiante de Grado
2026-07-01,2026-07-01 09:03:08.682-03,NULL,2026-07-01 12:33:02.896-03,used,338,Estudiante de Grado
2026-07-01,2026-07-01 08:03:56.365-03,NULL,2026-07-01 12:33:07.69-03,used,339,Estudiante de Grado
2026-07-01,2026-07-01 09:22:43.688-03,NULL,2026-07-01 12:33:13.466-03,used,340,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:34:55.302-03,NULL,2026-07-01 12:33:16.738-03,used,341,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:35:32.04-03,NULL,2026-07-01 12:33:18.939-03,used,342,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:05:51.12-03,NULL,2026-07-01 12:33:21.564-03,used,343,Estudiante de Grado
2026-07-01,2026-07-01 08:20:22.963-03,NULL,2026-07-01 12:33:24.669-03,used,344,Estudiante de Grado
2026-07-01,2026-07-01 08:00:39.645-03,NULL,2026-07-01 12:33:28.831-03,used,345,Estudiante de Grado
2026-07-01,2026-07-01 08:00:32.034-03,NULL,2026-07-01 12:33:31.364-03,used,346,Estudiante de Grado
2026-07-01,2026-07-01 08:38:47.515-03,NULL,2026-07-01 12:33:34.774-03,used,347,Estudiante de Grado
2026-07-01,2026-07-01 08:37:47.345-03,NULL,2026-07-01 12:33:37.834-03,used,348,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:21:49.936-03,NULL,2026-07-01 12:33:40.525-03,used,349,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:06:36.321-03,NULL,2026-07-01 12:33:42.895-03,used,350,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:38:13.902-03,NULL,2026-07-01 12:33:46.196-03,used,351,Estudiante de Grado
2026-07-01,2026-07-01 10:21:04.422-03,NULL,2026-07-01 12:33:47.851-03,used,352,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:40:33.478-03,NULL,2026-07-01 12:34:03.772-03,used,353,Estudiante de Grado
2026-07-01,2026-07-01 10:38:30.598-03,2026-07-01 10:19:09.636-03,2026-07-01 12:34:08.464-03,used,354,Estudiante de Grado
2026-07-01,2026-07-01 08:10:15.543-03,NULL,2026-07-01 12:34:11.756-03,used,355,Estudiante de Grado
2026-07-01,2026-07-01 09:01:12.829-03,NULL,2026-07-01 12:34:26.594-03,used,356,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:10:57.592-03,NULL,2026-07-01 12:34:29.622-03,used,357,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:48:53.325-03,NULL,2026-07-01 12:34:32.584-03,used,358,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:24:27.198-03,NULL,2026-07-01 12:34:36.721-03,used,359,Estudiante de Grado
2026-07-01,2026-07-01 09:23:19.895-03,NULL,2026-07-01 12:35:11.605-03,used,360,Estudiante de Grado
2026-07-01,2026-07-01 08:54:52.081-03,NULL,2026-07-01 12:35:18.06-03,used,361,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:01:43.012-03,NULL,2026-07-01 12:35:25.604-03,used,362,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:01:50.18-03,NULL,2026-07-01 12:36:16.41-03,used,363,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:07:33.519-03,NULL,2026-07-01 12:36:24.351-03,used,364,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:02:54.025-03,NULL,2026-07-01 12:36:42.259-03,used,365,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:16:02.693-03,NULL,2026-07-01 12:36:48.013-03,used,366,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:02:13.133-03,NULL,2026-07-01 12:36:54.821-03,used,367,Estudiante de Grado
2026-07-01,2026-07-01 08:02:54.51-03,NULL,2026-07-01 12:36:59.389-03,used,368,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:36:31.408-03,NULL,2026-07-01 12:37:04.901-03,used,369,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:27:06.075-03,NULL,2026-07-01 12:37:17.358-03,used,370,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:01:20.989-03,NULL,2026-07-01 12:37:23.866-03,used,371,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:00:52.89-03,NULL,2026-07-01 12:37:27.001-03,used,372,Estudiante de Grado
2026-07-01,2026-07-01 09:55:17.104-03,NULL,2026-07-01 12:37:30.027-03,used,373,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:55:49.553-03,NULL,2026-07-01 12:37:33.276-03,used,374,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:35:12.241-03,NULL,2026-07-01 12:37:37.624-03,used,375,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:00:12.319-03,NULL,2026-07-01 12:37:55.055-03,used,376,Estudiante de Grado
2026-07-01,2026-07-01 08:18:06.537-03,NULL,2026-07-01 12:37:58.796-03,used,377,Estudiante de Grado
2026-07-01,2026-07-01 09:29:47.215-03,2026-07-01 09:29:40.56-03,2026-07-01 12:38:35.604-03,used,378,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:43:29.806-03,NULL,2026-07-01 12:38:51.506-03,used,379,Docente
2026-07-01,2026-07-01 08:34:08.699-03,NULL,2026-07-01 12:38:54.47-03,used,380,Docente
2026-07-01,2026-07-01 08:19:09.319-03,NULL,2026-07-01 12:38:57.007-03,used,381,Becas Docentes
2026-07-01,2026-07-01 08:00:17.208-03,NULL,2026-07-01 12:38:59.97-03,used,382,Estudiante de Grado
2026-07-01,2026-07-01 08:00:17.025-03,NULL,2026-07-01 12:39:02.397-03,used,383,Estudiante de Grado
2026-07-01,2026-07-01 08:14:35.899-03,NULL,2026-07-01 12:39:04.982-03,used,384,Estudiante de Grado
2026-07-01,2026-07-01 08:11:11.811-03,NULL,2026-07-01 12:39:07.955-03,used,385,Estudiante de Grado
2026-07-01,2026-07-01 08:00:46.288-03,NULL,2026-07-01 12:39:11.985-03,used,386,Estudiante de Grado
2026-07-01,2026-07-01 09:53:17.755-03,NULL,2026-07-01 12:39:14.758-03,used,387,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:53:45.512-03,NULL,2026-07-01 12:39:16.779-03,used,388,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:54:36.726-03,NULL,2026-07-01 12:39:18.691-03,used,389,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:08:27.366-03,NULL,2026-07-01 12:39:23.399-03,used,390,Estudiante de Grado
2026-07-01,2026-07-01 08:01:29.335-03,NULL,2026-07-01 12:39:25.796-03,used,391,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:18:47.024-03,NULL,2026-07-01 12:39:28.805-03,used,392,Estudiante de Grado
2026-07-01,2026-07-01 08:09:50.071-03,NULL,2026-07-01 12:39:33.466-03,used,393,Estudiante de Grado
2026-07-01,2026-07-01 09:18:15.293-03,NULL,2026-07-01 12:39:37.076-03,used,394,Estudiante de Grado
2026-07-01,2026-07-01 08:55:42.927-03,NULL,2026-07-01 12:39:40.739-03,used,395,Becas Nodocentes
2026-07-01,2026-07-01 08:01:11.505-03,NULL,2026-07-01 12:39:44.117-03,used,396,Estudiante de Grado
2026-07-01,2026-07-01 09:08:55.429-03,NULL,2026-07-01 12:39:49.802-03,used,397,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:36:30.813-03,NULL,2026-07-01 12:39:53.831-03,used,398,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:28:59.87-03,NULL,2026-07-01 12:39:57.452-03,used,399,Estudiante de Grado
2026-07-01,2026-07-01 08:03:19.951-03,NULL,2026-07-01 12:40:08.199-03,used,400,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:49:33.517-03,NULL,2026-07-01 12:40:11.448-03,used,401,Estudiante de Grado
2026-07-01,2026-07-01 09:51:53.727-03,NULL,2026-07-01 12:40:13.691-03,used,402,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:36:59.715-03,NULL,2026-07-01 12:40:16.862-03,used,403,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:41:58.45-03,NULL,2026-07-01 12:40:18.411-03,used,404,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:00:33.429-03,NULL,2026-07-01 12:40:25.732-03,used,405,Estudiante de Grado
2026-07-01,2026-07-01 08:57:33.914-03,NULL,2026-07-01 12:40:30.605-03,used,406,Estudiante de Grado
2026-07-01,2026-07-01 08:53:58.446-03,NULL,2026-07-01 12:40:33.176-03,used,407,Estudiante de Grado
2026-07-01,2026-07-01 08:50:25.197-03,NULL,2026-07-01 12:40:40.5-03,used,408,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:28:00.439-03,NULL,2026-07-01 12:41:01.325-03,used,409,Estudiante de Grado
2026-07-01,2026-07-01 08:27:30.793-03,NULL,2026-07-01 12:41:04.455-03,used,410,Becas Nodocentes
2026-07-01,2026-07-01 08:06:25.538-03,NULL,2026-07-01 12:41:08.76-03,used,411,Becas Nodocentes
2026-07-01,2026-07-01 08:06:54.952-03,NULL,2026-07-01 12:41:20.264-03,used,412,Estudiante de Grado
2026-07-01,2026-07-01 10:09:33.982-03,NULL,2026-07-01 12:41:24.277-03,used,413,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:57:18.435-03,NULL,2026-07-01 12:41:28.878-03,used,414,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:02:09.934-03,NULL,2026-07-01 12:41:31.936-03,used,415,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:52:20.344-03,NULL,2026-07-01 12:41:44.063-03,used,416,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:17:00.377-03,NULL,2026-07-01 12:41:48.036-03,used,417,Nodocente
2026-07-01,2026-07-01 09:00:13.974-03,NULL,2026-07-01 12:41:51.969-03,used,418,Estudiante de Grado
2026-07-01,2026-07-01 08:00:08.814-03,NULL,2026-07-01 12:41:55.947-03,used,419,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:50:34.828-03,NULL,2026-07-01 12:42:33.747-03,used,420,Estudiante de Grado
2026-07-01,2026-07-01 08:01:26.647-03,NULL,2026-07-01 12:42:39.383-03,used,421,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:01:31.805-03,NULL,2026-07-01 12:42:49.303-03,used,422,Estudiante de Grado
2026-07-01,2026-07-01 09:04:29.381-03,NULL,2026-07-01 12:42:53.469-03,used,423,Estudiante de Grado
2026-07-01,2026-07-01 08:01:33.016-03,NULL,2026-07-01 12:42:57.191-03,used,424,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:41:47.077-03,NULL,2026-07-01 12:43:01.067-03,used,425,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:41:33.717-03,NULL,2026-07-01 12:43:04.194-03,used,426,Becas Nutrirse Vianda
2026-07-01,2026-07-01 10:50:21.877-03,NULL,2026-07-01 12:43:27.473-03,used,427,Estudiante de Grado
2026-07-01,2026-07-01 08:45:52.164-03,2026-07-01 08:45:44.842-03,2026-07-01 12:43:31.833-03,used,428,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:08:10.224-03,NULL,2026-07-01 12:43:35.281-03,used,429,Estudiante de Grado
2026-07-01,2026-07-01 08:03:51.474-03,NULL,2026-07-01 12:43:44.833-03,used,430,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:43:13.981-03,NULL,2026-07-01 12:43:48.207-03,used,431,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:24:09.331-03,NULL,2026-07-01 12:43:51.206-03,used,432,Estudiante de Grado
2026-07-01,2026-07-01 08:11:44.206-03,NULL,2026-07-01 12:43:55.12-03,used,433,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:04:20.564-03,NULL,2026-07-01 12:43:58.329-03,used,434,Estudiante de Grado
2026-07-01,2026-07-01 09:20:23.819-03,NULL,2026-07-01 12:44:02.178-03,used,435,Estudiante de Grado
2026-07-01,2026-07-01 08:16:18.532-03,NULL,2026-07-01 12:44:08.334-03,used,436,Becas Nodocentes
2026-07-01,2026-07-01 08:20:53.219-03,NULL,2026-07-01 12:44:11.23-03,used,437,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:44:40.42-03,NULL,2026-07-01 12:44:16.609-03,used,438,Estudiante de Grado
2026-07-01,2026-07-01 08:42:48.43-03,NULL,2026-07-01 12:44:21.585-03,used,439,Becas Nodocentes
2026-07-01,2026-07-01 08:28:32.373-03,NULL,2026-07-01 12:44:26.097-03,used,440,Estudiante de Grado
2026-07-01,2026-07-01 08:09:39.484-03,NULL,2026-07-01 12:44:38.331-03,used,441,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:08:23.322-03,NULL,2026-07-01 12:44:48.106-03,used,442,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:23:06.453-03,NULL,2026-07-01 12:44:50.519-03,used,443,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:57:52.65-03,NULL,2026-07-01 12:45:11.625-03,used,444,Estudiante de Grado
2026-07-01,2026-07-01 10:22:35.003-03,2026-07-01 10:22:16.463-03,2026-07-01 12:45:15.533-03,used,445,Estudiante de Grado sin TACC
2026-07-01,2026-07-01 09:17:34.294-03,NULL,2026-07-01 12:45:25.979-03,used,446,Estudiante de Grado
2026-07-01,2026-07-01 08:27:52.089-03,NULL,2026-07-01 12:46:10.554-03,used,447,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:01:10.201-03,NULL,2026-07-01 12:46:13.009-03,used,448,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:42:31.647-03,NULL,2026-07-01 12:46:15.823-03,used,449,Becas Nutrirse Vianda
2026-07-01,2026-07-01 09:00:16.543-03,NULL,2026-07-01 12:46:32.473-03,used,450,Estudiante de Grado
2026-07-01,2026-07-01 09:00:54.71-03,NULL,2026-07-01 12:46:35.662-03,used,451,Becas Nutrirse Vianda
2026-07-01,2026-07-01 08:28:35.692-03,NULL,2026-07-01 12:47:23.505-03,used,452,Estudiante de Grado
